 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 108 643 10 3 ZTF_g 537441803915 0 2.0478 71.5414 3.90588 26.275 1.2466e-06 0.0153237 -0.0423785 3.47245e-06 2128 30. 0.039177 0.036791 21.0589 26.275 2 2458291.9418056 643120139 77.3009979003117 21.3398496432895 4.02947574882735 4.72920115451929 112.728536257164 35.1151326665412 3.23187642525459 1.08786467449316 0.632244111418845 15.9119998931885 0.0160000007599592 0.690999984741211 -0.0240000002086163 2458228.987153 2458286.940961 0
 109 643 10 3 ZTF_r 537462843915 0 2.6097 143.278 5.11132 26.2789 1.1447e-06 0.0144327 0.0940856 3.20304e-06 2121 30. 0.041722 0.046206 20.6898 26.2789 2 2458291.9628472 643120239 -320.589302207192 26.5300499311718 -13.4420578450829 8.08706152932739 19.5419698083743 43.617261787809 0.451050462431318 1.08417922207503 0.631026286983205 15.3689998626709 0.017000000923872 0.684000015258789 -0.0430000014603138 2458256.923276 2458283.979062 0
 110 643 10 3 ZTF_r 537482263915 0 2.2851 142.933 9.51416 26.2895 1.4253e-06 0.0161473 0.0866425 3.98516e-06 2120 30. 0.03825 0.042317 20.1116 26.2895 2 2458291.9822685 643120239 448.730081135975 45.9902179684622 10.8536176224705 3.38835870442818 145.193158288649 77.8080720770481 1.87861026062507 1.06864057755176 0.631026286983205 15.3689998626709 0.017000000923872 0.684000015258789 -0.0430000014603138 2458256.923276 2458283.979062 0
 111 643 10 3 ZTF_r 538327493915 0 2.0595 138.818 8.52591 26.2614 7.667e-07 0.0117576 0.0799559 2.15411e-06 2130 30. 0.037302 0.037785 20.1341 26.2614 2 2458292.8275 643120239 60.6036217556052 39.3089278029371 1.71499232961156 5.76446905902543 -284.023625229213 67.1949866185898 -4.25532550976503 1.05466101888726 0.631026286983205 15.3689998626709 0.017000000923872 0.684000015258789 -0.0430000014603138 2458256.923276 2458283.979062 0
 112 643 10 3 ZTF_g 538418743915 0 1.8493 71.2148 3.9139 26.2721 1.2596e-06 0.015385 -0.0477871 3.50545e-06 2124 30. 0.038853 0.037185 21.1133 26.2721 2 2458292.91875 643120139 185.727728077554 18.1855414744392 11.3607057282696 4.58371381107968 192.059044775212 28.0801168442728 6.88574675683048 1.07813177844352 0.632244111418845 15.9119998931885 0.0160000007599592 0.690999984741211 -0.0240000002086163 2458228.987153 2458286.940961 0
 113 643 10 3 ZTF_g 538439953915 0 1.9764 71.5322 3.83679 26.2748 1.2831e-06 0.0154874 -0.0430792 3.57845e-06 2126 30. 0.037624 0.036751 21.1 26.2748 2 2458292.9399537 643120139 239.756891644303 19.8322190680358 13.4479036721699 3.13626665349537 130.649038707677 32.0136376455605 4.10852927606912 1.08769146560068 0.632244111418845 15.9119998931885 0.0160000007599592 0.690999984741211 -0.0240000002086163 2458228.987153 2458286.940961 0
 114 643 10 3 ZTF_r 538461853915 0 2.1789 142.446 4.78394 26.2749 1.9593e-06 0.0188744 0.0891786 5.47849e-06 2121 30. 0.037791 0.051432 20.8792 26.2749 2 2458292.9618519 643120239 -74.8788394098876 24.8791876928657 -3.34794032989679 11.9509167771583 116.805518518516 40.598512335553 2.89646599447328 1.08202604235638 0.631026286983205 15.3689998626709 0.017000000923872 0.684000015258789 -0.0430000014603138 2458256.923276 2458283.979062 0
 115 643 10 3 ZTF_r 539321463915 0 2.3205 139.356 9.23125 26.2666 1.1424e-06 0.0144251 0.0774812 3.20826e-06 2132 30. 0.045335 0.042666 19.941 26.2666 2 2458293.8214699 643120239 52.2871452615103 44.9825163657278 1.29302221261382 2.3782314112079 -240.966015010307 77.4327960628963 -3.13289648985827 1.04930313310971 0.631026286983205 15.3689998626709 0.017000000923872 0.684000015258789 -0.0430000014603138 2458256.923276 2458283.979062 0
 116 643 10 3 ZTF_g 539437183915 0 2.1739 71.9474 4.05001 26.2833 1.3858e-06 0.0159808 -0.0465223 3.8736e-06 2118 30. 0.040707 0.037628 20.9737 26.2833 2 2458293.9371875 643120139 163.476979204322 22.6171380241333 8.04032783115039 2.80004740845319 42.5863611389343 35.4812570655972 1.20833325189534 1.08650997363465 0.632244111418845 15.9119998931885 0.0160000007599592 0.690999984741211 -0.0240000002086163 2458228.987153 2458286.940961 0
 117 643 10 3 ZTF_g 539441083915 0 1.9751 71.8933 3.90982 26.2876 1.0986e-06 0.014339 -0.0561921 3.05664e-06 2125 30. 0.037688 0.03678 21.0909 26.2876 2 2458293.941088 643120139 177.22123373191 22.8469007522195 8.62865811256271 5.16497544881141 -24.4847922757059 35.6938238349767 -0.690587225240311 1.06964026364646 0.632244111418845 15.9119998931885 0.0160000007599592 0.690999984741211 -0.0240000002086163 2458228.987153 2458286.940961 0
 118 643 10 3 ZTF_r 539462473915 0 2.201 142.215 4.82296 26.2851 1.0363e-06 0.0137846 0.0904119 2.8928e-06 2128 30. 0.041746 0.039211 20.8094 26.2851 2 2458293.9624769 643120239 203.929212849676 24.609885698206 9.21774410364099 5.6213325290571 218.101323150363 38.8657879481823 5.6494480030345 1.07153659603625 0.631026286983205 15.3689998626709 0.017000000923872 0.684000015258789 -0.0430000014603138 2458256.923276 2458283.979062 0
 119 643 10 3 ZTF_r 539463393915 0 2.0544 141.63 4.82764 26.2824 8.699e-07 0.0126066 0.0867741 2.42647e-06 2127 30. 0.039508 0.037911 20.8412 26.2824 1 2458293.9633912 643120239 488.30882660009 27.6649527566984 19.6344817582831 8.18748106437991 133.320636833051 41.3399932236955 3.24670007240785 1.06336135155361 0.631026286983205 15.3689998626709 0.017000000923872 0.684000015258789 -0.0430000014603138 2458256.923276 2458283.979062 0
 120 643 10 3 ZTF_r 539481273915 0 1.5935 142.587 8.04469 26.2868 1.2574e-06 0.0151725 0.0848079 3.50521e-06 2128 30. 0.05164 0.049416 20.4573 26.2868 2 2458293.9812731 643120239 -26.0084752970325 32.7614952432911 -0.883092058814157 28.9864304318295 248.944467318851 55.8138353833301 4.490304615477 1.0472458243075 0.631026286983205 15.3689998626709 0.017000000923872 0.684000015258789 -0.0430000014603138 2458256.923276 2458283.979062 0
 121 643 10 3 ZTF_g 540378533915 0 1.8753 70.6387 9.88098 26.2578 1.9028e-06 0.0187853 -0.0463708 5.32124e-06 2120 30. 0.039481 0.040547 20.0653 26.2578 2 2458294.8785301 643120139 241.395158718809 46.657384355467 5.75523376860016 3.00494486772866 145.922708804666 81.9299667936892 1.79306195758682 1.07594319298189 0.632244111418845 15.9119998931885 0.0160000007599592 0.690999984741211 -0.0240000002086163 2458228.987153 2458286.940961 0
 122 643 10 3 ZTF_r 540462413915 0 1.5233 140.274 5.4332 26.2729 1.3777e-06 0.015904 0.0841083 3.85096e-06 2125 30. 0.056841 0.054788 20.8964 26.2729 2 2458294.962419 643120239 685.245568303635 27.7569866132849 27.4617823403477 18.8136135069652 247.912809556325 39.5964903268287 6.30314743888356 1.05199465435437 0.631026286983205 15.3689998626709 0.017000000923872 0.684000015258789 -0.0430000014603138 2458256.923276 2458283.979062 0
 123 643 10 3 ZTF_r 541298773915 0 2.3708 136.109 11.3113 26.2446 1.4065e-06 0.0160614 0.0708135 3.92524e-06 2131 30. 0.051242 0.046267 19.6689 26.2446 2 2458295.7987731 643120239 340.268092145506 52.8746978896531 7.15860052891103 5.757385774654 -375.191201639571 91.5747113201957 -4.12469917211635 1.04388418134045 0.631026286983205 15.3689998626709 0.017000000923872 0.684000015258789 -0.0430000014603138 2458256.923276 2458283.979062 0
 124 643 10 3 ZTF_i 541339623915 0 1.7147 209.667 8.92917 25.6994 6.606e-07 0.0146192 0.181309 1.06509e-05 2138 30. 0.045198 0.043502 19.7654 25.6994 2 2458295.8396296 643120339 11.4383769786745 32.2601372080272 0.394414612492596 6.09290430265891 -9.16071937203819 62.6394774316614 -0.147230113056603 1.03836674426867 0.619560000001229 15.1519996261597 0.0219999998807907 0.749000012874603 -0.0719999969005585 2458274.860104 2458378.861481 0
 125 643 10 3 ZTF_g 541378803915 0 10.7976 69.7766 11.0528 26.2345 2.8835e-06 0.023618 -0.0190679 7.97129e-06 2126 30. 0.046009 0.050356 19.7365 26.2345 2 2458295.8788079 643120139 -73.7472406649015 64.8393418310285 -1.26520814371765 1.27737427257683 121.393900959117 101.808003236126 1.20041148025479 1.13079710922575 0.632244111418845 15.9119998931885 0.0160000007599592 0.690999984741211 -0.0240000002086163 2458228.987153 2458286.940961 0
 126 643 10 3 ZTF_g 541443793915 0 2.0315 71.5381 9.11203 26.2773 1.7885e-06 0.0183959 -0.0532486 4.99679e-06 2128 30. 0.037486 0.039078 20.0877 26.2773 2 2458295.9437963 643120139 186.259293089324 41.8747480293988 4.94789579535847 2.53999180114444 10.2393434868105 71.9567825118809 0.14325690636059 1.07189508177806 0.632244111418845 15.9119998931885 0.0160000007599592 0.690999984741211 -0.0240000002086163 2458228.987153 2458286.940961 0
 127 643 10 3 ZTF_r 542320043915 0 2.661 137.764 11.9006 26.2581 1.6179e-06 0.0172368 0.0770641 4.53707e-06 2128 30. 0.049335 0.046344 19.5557 26.2581 2 2458296.8200463 643120239 -32.8605426307966 63.4189495172418 -0.576382103722577 1.41523074659011 -389.91330802617 101.844158202061 -3.85431431236875 1.06472401644204 0.631026286983205 15.3689998626709 0.017000000923872 0.684000015258789 -0.0430000014603138 2458256.923276 2458283.979062 0
 128 643 10 3 ZTF_r 542336223915 0 2.3292 137.987 11.5394 26.2567 1.1763e-06 0.0147949 0.0820502 3.29428e-06 2134 30. 0.043719 0.040398 19.6989 26.2567 2 2458296.8362269 643120239 -103.519207693653 55.8805933337009 -2.06069981311855 1.6770829137524 -18.1576262572132 95.8235035339105 -0.190766547251989 1.06083044058079 0.631026286983205 15.3689998626709 0.017000000923872 0.684000015258789 -0.0430000014603138 2458256.923276 2458283.979062 0
 129 643 10 3 ZTF_r 542345323915 0 2.1666 138.238 11.2957 26.2585 1.0752e-06 0.0140626 0.0824191 3.02273e-06 2123 30. 0.041226 0.039751 19.7867 26.2585 1 2458296.8453241 643120239 235.673085816587 54.1888255260923 4.83787954654481 1.42174727903875 178.090527252315 94.1992961399594 1.90330484989395 1.06517692103945 0.631026286983205 15.3689998626709 0.017000000923872 0.684000015258789 -0.0430000014603138 2458256.923276 2458283.979062 0
 130 643 10 3 ZTF_r 542373643915 0 2.1278 139.223 10.7418 26.2638 1.0581e-06 0.0138992 0.0858958 2.97374e-06 2123 30. 0.038718 0.038672 19.9145 26.2638 2 2458296.8736458 643120239 71.2651613139705 47.8638166428145 1.65624563798153 2.93697892330925 115.421927685814 84.6470066557929 1.3727514486375 1.06129612180773 0.631026286983205 15.3689998626709 0.017000000923872 0.684000015258789 -0.0430000014603138 2458256.923276 2458283.979062 0
 131 643 10 3 ZTF_g 542478993915 0 2.1128 71.5437 12.1122 26.2671 2.5678e-06 0.0222223 -0.0345589 7.13039e-06 2129 30. 0.04019 0.040287 19.7405 26.2671 1 2458296.9789931 643120139 -53.2364808194501 61.4644479422557 -0.963474344474751 1.61097137186999 274.654411814302 104.761697808759 2.63936372609045 1.09131321915074 0.632244111418845 15.9119998931885 0.0160000007599592 0.690999984741211 -0.0240000002086163 2458228.987153 2458286.940961 0
 132 643 10 3 ZTF_r 543335843915 0 2.1367 138.813 13.7536 26.2452 1.2852e-06 0.0153637 0.084847 3.59178e-06 2121 30. 0.040456 0.038976 19.5892 26.2452 2 2458297.8358449 643120239 -101.747814705126 65.2118134380892 -1.73561587614132 2.41085309504074 -133.521682089078 113.435758160319 -1.18499634048487 1.06831774292951 0.631026286983205 15.3689998626709 0.017000000923872 0.684000015258789 -0.0430000014603138 2458256.923276 2458283.979062 0
 133 643 10 3 ZTF_r 543419523915 0 1.7473 141.345 12.2747 26.2637 1.3997e-06 0.0160409 0.0892158 3.91925e-06 2112 30. 0.039211 0.046663 19.9032 26.2637 2 2458297.9195255 643120239 -39.1020887529107 49.5520822084156 -0.877794488573748 5.85804790208767 -91.9433670253322 87.6936761117227 -1.05552207406923 1.06607177876038 0.631026286983205 15.3689998626709 0.017000000923872 0.684000015258789 -0.0430000014603138 2458256.923276 2458283.979062 0
 134 643 10 3 ZTF_g 543442893915 0 2.0369 71.014 14.3831 26.256 3.0754e-06 0.0244162 -0.0312318 8.50409e-06 2121 30. 0.040877 0.039411 19.5734 26.256 2 2458297.9428935 643120139 -148.01683822046 74.9748228469414 -2.19609172681574 1.39122820718031 111.328832714128 127.845646927225 0.876671529313404 1.09071871630221 0.632244111418845 15.9119998931885 0.0160000007599592 0.690999984741211 -0.0240000002086163 2458228.987153 2458286.940961 0
 135 643 10 3 ZTF_g 543482663915 0 2.4959 71.1281 16.4842 26.2613 4.9587e-06 0.0308622 -0.0343277 1.36945e-05 2110 30. 0.046324 0.041309 19.2564 26.2613 2 2458297.982662 643120139 -27.0552449370751 85.6639833929291 -0.351324151324376 1.08880328968994 -195.791741599881 136.054548535703 -1.4487601654324 1.10521354495419 0.632244111418845 15.9119998931885 0.0160000007599592 0.690999984741211 -0.0240000002086163 2458228.987153 2458286.940961 0
 136 643 10 3 ZTF_i 545317183915 0 1.9161 204.791 10.5074 25.6609 8.342e-07 0.0165723 0.188466 1.33034e-05 2134 30. 0.0417 0.040665 19.4342 25.6609 2 2458299.8171875 643120339 73.3966018216798 43.4150938578237 1.88057219191198 3.27914805906178 91.5042796788705 80.1993217197484 1.14864520412165 1.04463627113678 0.619560000001229 15.1519996261597 0.0219999998807907 0.749000012874603 -0.0719999969005585 2458274.860104 2458378.861481 0
 137 643 10 3 ZTF_r 545437823915 0 3.1512 135.877 11.1935 26.2467 2.3729e-06 0.0208713 0.0914022 6.63496e-06 2120 30. 0.057605 0.058119 19.5866 26.2467 2 2458299.9378241 643120239 -473.524453353756 67.469479371226 -7.80710200148488 3.85271482427497 348.072522095033 100.249823936153 3.49543567059864 1.12693624021734 0.631026286983205 15.3689998626709 0.017000000923872 0.684000015258789 -0.0430000014603138 2458256.923276 2458283.979062 0
 138 643 10 3 ZTF_g 545480673915 0 2.4047 69.2995 14.0318 26.2293 4.022e-06 0.0277868 -0.0142212 1.11403e-05 2118 30. 0.045017 0.041837 19.4992 26.2293 2 2458299.9806713 643120139 -203.585679571625 72.0322695639882 -3.14394491767804 1.31068218156791 57.8246556109406 117.173425855015 0.496820055986483 1.10028897204755 0.632244111418845 15.9119998931885 0.0160000007599592 0.690999984741211 -0.0240000002086163 2458228.987153 2458286.940961 0
 139 643 10 3 ZTF_r 546437683915 0 2.1708 136.12 10.5392 26.2408 1.4768e-06 0.0164327 0.0887384 4.1275e-06 2120 30. 0.040024 0.04716 19.9119 26.2408 1 2458300.9376852 643120239 -447.839919301624 50.0766321602886 -9.94815379503252 3.30377833970822 195.846849089755 86.0113675343476 2.29232361417424 1.07346574308747 0.631026286983205 15.3689998626709 0.017000000923872 0.684000015258789 -0.0430000014603138 2458256.923276 2458283.979062 0
 140 643 10 3 ZTF_r 549338063915 0 2.0625 135.77 8.32024 26.2389 8.685e-07 0.0125897 0.077259 2.43548e-06 2134 30. 0.035303 0.037164 20.1202 26.2389 2 2458303.8380671 643120239 28.0453844230988 37.3199848352539 0.835939293534471 2.56931971025225 -355.234220731456 68.7070161819968 -5.20509787092398 1.03934413331526 0.631026286983205 15.3689998626709 0.017000000923872 0.684000015258789 -0.0430000014603138 2458256.923276 2458283.979062 0
 141 643 10 3 ZTF_r 549358003915 0 1.4571 134.269 8.40118 26.2214 1.3049e-06 0.0154912 0.0842469 3.64549e-06 2135 30. 0.056831 0.048633 20.3868 26.2214 1 2458303.8580093 643120239 481.315554343687 35.0952131139003 15.2558641867203 14.6720228293758 135.51283678146 62.4333382229291 2.18513902054654 1.04503521616361 0.631026286983205 15.3689998626709 0.017000000923872 0.684000015258789 -0.0430000014603138 2458256.923276 2458283.979062 0
 142 643 10 3 ZTF_r 549370903915 0 1.4432 135.354 8.3037 26.2298 1.4074e-06 0.0159489 0.0833176 3.9638e-06 2133 30. 0.055065 0.044015 20.4106 26.2298 2 2458303.8709028 643120239 176.216821682962 34.4052099609729 5.69741628312948 21.8397863899001 -80.6031536251183 62.9736871590507 -1.2885702610573 1.04524216889385 0.631026286983205 15.3689998626709 0.017000000923872 0.684000015258789 -0.0430000014603138 2458256.923276 2458283.979062 0
 143 643 10 3 ZTF_i 549379823915 0 2.1492 205.829 6.94419 25.6834 1.333e-06 0.0201833 0.171757 2.18299e-05 2103 30. 0.039621 0.047204 19.781 25.6834 2 2458303.8798264 643120339 -445.693054043095 31.8038782091486 -15.5887246225858 19.7933377206807 -102.872129511279 56.6541877524692 -1.8280198398531 1.03642324845924 0.619560000001229 15.1519996261597 0.0219999998807907 0.749000012874603 -0.0719999969005585 2458274.860104 2458378.861481 0
 144 643 10 3 ZTF_g 549419833915 0 1.7756 68.7461 8.23149 26.2311 1.5979e-06 0.0173321 -0.0518493 4.4509e-06 2122 30. 0.039191 0.035422 20.2861 26.2311 2 2458303.919838 643120139 280.459719128115 39.3936279343442 7.9195283369569 3.93954941439317 -102.571206676995 69.8938128811164 -1.47741302697322 1.06727574508707 0.632244111418845 15.9119998931885 0.0160000007599592 0.690999984741211 -0.0240000002086163 2458228.987153 2458286.940961 0
 145 643 10 3 ZTF_g 549420753915 0 1.7433 68.6427 8.17644 26.228 1.6105e-06 0.0172917 -0.0490295 4.49346e-06 2120 30. 0.039323 0.038446 20.3088 26.228 1 2458303.9207523 643120139 97.5942728591028 35.088067773511 3.09399552019988 4.67347118354809 -141.095478349129 63.74434122369 -2.22836665634778 1.06219446236714 0.632244111418845 15.9119998931885 0.0160000007599592 0.690999984741211 -0.0240000002086163 2458228.987153 2458286.940961 0
 146 643 10 3 ZTF_g 549439203915 0 1.6988 69.0307 8.02605 26.2419 1.4768e-06 0.0163775 -0.0622972 4.14514e-06 2117 30. 0.039243 0.038034 20.3632 26.2419 2 2458303.9392014 643120139 92.8260522765198 35.157411794165 2.93702596763456 3.7239185403554 -14.4758993013615 66.5156933377517 -0.219097097011758 1.05589307064711 0.632244111418845 15.9119998931885 0.0160000007599592 0.690999984741211 -0.0240000002086163 2458228.987153 2458286.940961 0
 147 643 10 3 ZTF_r 549461733915 0 1.738 136.144 7.85662 26.2368 1.5894e-06 0.0168977 0.0841691 4.47219e-06 2119 30. 0.041946 0.050849 20.4026 26.2368 2 2458303.9617361 643120239 159.939257565052 35.6005298255281 4.99750704914609 17.3912456759189 225.963826462817 64.1610597868807 3.54554158847244 1.05839959276172 0.631026286983205 15.3689998626709 0.017000000923872 0.684000015258789 -0.0430000014603138 2458256.923276 2458283.979062 0
 148 643 10 3 ZTF_r 550362093915 0 1.904 135.921 7.49964 26.2369 9.975e-07 0.0135827 0.0816541 2.78095e-06 2134 30. 0.039113 0.037384 20.3552 26.2369 2 2458304.8620949 643120239 81.0831954309047 31.9395894282217 2.82394560819697 2.59785062304848 -139.611898226648 59.5152191434154 -2.36161765707474 1.0434407687738 0.631026286983205 15.3689998626709 0.017000000923872 0.684000015258789 -0.0430000014603138 2458256.923276 2458283.979062 0
 149 643 10 3 ZTF_r 550381783915 0 1.6919 136.006 7.35057 26.2359 1.1055e-06 0.0142043 0.0834044 3.09512e-06 2130 30. 0.039999 0.041376 20.4732 26.2359 2 2458304.8817824 643120239 578.923185553017 31.7740585041611 20.2676340168008 4.90909522916826 281.423250644048 54.8338185347726 5.16685979564111 1.04773096413037 0.631026286983205 15.3689998626709 0.017000000923872 0.684000015258789 -0.0430000014603138 2458256.923276 2458283.979062 0
 150 643 10 3 ZTF_r 550397853915 0 1.4813 138.86 6.87495 26.2582 1.2801e-06 0.0153316 0.0867977 3.58073e-06 2132 30. 0.052423 0.049088 20.6546 26.2582 2 2458304.8978588 643120239 262.54055279677 27.5350174123305 10.6063472315252 28.187920712686 6.25960183323818 44.804994707875 0.14064861859303 1.04461986405772 0.631026286983205 15.3689998626709 0.017000000923872 0.684000015258789 -0.0430000014603138 2458256.923276 2458283.979062 0
 151 643 10 3 ZTF_g 550438003915 0 1.4871 70.4775 6.52846 26.263 1.6901e-06 0.0176562 -0.0583612 4.73694e-06 2124 30. 0.053665 0.045332 20.6617 26.263 2 2458304.9380093 643120139 290.552819168184 26.7006321091365 12.1048204455069 5.62237990458906 51.0946836909188 45.1631654027739 1.13895491749889 1.05689518230872 0.632244111418845 15.9119998931885 0.0160000007599592 0.690999984741211 -0.0240000002086163 2458228.987153 2458286.940961 0
 152 643 10 3 ZTF_g 550454813915 0 2.0671 70.5818 6.57067 26.2652 1.373e-06 0.0158545 -0.0579498 3.85107e-06 2125 30. 0.039625 0.038653 20.5309 26.2652 2 2458304.9548148 643120139 137.252423337475 27.8843617844574 5.47537808490666 2.8811650127664 -62.3856747011876 49.393055272022 -1.271552153714 1.06453034318231 0.632244111418845 15.9119998931885 0.0160000007599592 0.690999984741211 -0.0240000002086163 2458228.987153 2458286.940961 0
 153 643 10 3 ZTF_g 550477173915 0 1.5204 70.1917 7.73264 26.2543 1.6793e-06 0.0177632 -0.0511312 4.673e-06 2129 30. 0.052725 0.042292 20.4639 26.2543 2 2458304.9771759 643120139 49.2552903913961 35.6864307166065 1.53534002609884 8.31657101546221 3.89482795824719 64.9298947890546 0.0603891298665024 1.06694940287548 0.632244111418845 15.9119998931885 0.0160000007599592 0.690999984741211 -0.0240000002086163 2458228.987153 2458286.940961 0
 154 643 10 3 ZTF_g 551329733915 0 2.1146 66.673 4.59111 26.213 1.3566e-06 0.0158271 -0.0737712 3.80626e-06 2133 30. 0.042894 0.03857 20.726 26.213 2 2458305.8297338 643120139 142.335027316937 22.9985433196795 6.88440260975641 2.69445080313238 -85.1958316869361 38.8400397465473 -2.20827864942405 1.05535701899182 0.632244111418845 15.9119998931885 0.0160000007599592 0.690999984741211 -0.0240000002086163 2458228.987153 2458286.940961 0
 155 643 10 3 ZTF_r 551399453915 0 2.5512 121.723 8.00676 26.1246 1.4416e-06 0.0162676 0.0884992 4.04534e-06 2122 30. 0.056622 0.047054 19.9187 26.1246 2 2458305.899456 643120239 142.982164621922 43.5079214141039 3.65568135127823 1.15022202982288 138.285387215204 69.2723403341867 2.00970180280787 1.08725322331175 0.631026286983205 15.3689998626709 0.017000000923872 0.684000015258789 -0.0430000014603138 2458256.923276 2458283.979062 0
 156 643 10 3 ZTF_r 551418613915 0 2.2954 132.09 6.94563 26.1912 9.888e-07 0.0134666 0.0901142 2.77334e-06 2123 30. 0.03949 0.039317 20.3595 26.1912 2 2458305.9186111 643120239 56.0253875490493 34.9804833010284 1.78161501827531 4.77824121713796 105.199481162235 59.5276902472948 1.77913850311567 1.06966531194073 0.631026286983205 15.3689998626709 0.017000000923872 0.684000015258789 -0.0430000014603138 2458256.923276 2458283.979062 0
 157 643 10 3 ZTF_g 551442083915 0 1.8167 67.3095 6.2169 26.1955 1.4447e-06 0.0165896 -0.0448248 4.01589e-06 2119 30. 0.04111 0.038659 20.5749 26.1955 2 2458305.9420833 643120139 100.341070071248 27.2898275189192 4.09008881318715 4.15603561455152 -142.960813496677 45.4378610100934 -3.16748323097436 1.07084171922187 0.632244111418845 15.9119998931885 0.0160000007599592 0.690999984741211 -0.0240000002086163 2458228.987153 2458286.940961 0
 158 643 10 3 ZTF_g 551475813915 0 1.9684 68.3673 6.96583 26.2153 1.5267e-06 0.0169547 -0.0471376 4.26439e-06 2123 30. 0.040108 0.038416 20.3709 26.2153 2 2458305.9758102 643120139 -41.4767528312631 30.4711662512679 -1.51415548116498 3.52815159802636 -106.506555845345 51.995965594148 -2.06215775400229 1.07543887686203 0.632244111418845 15.9119998931885 0.0160000007599592 0.690999984741211 -0.0240000002086163 2458228.987153 2458286.940961 0
 159 643 10 3 ZTF_r 552378263915 0 2.2716 118 6.09792 26.0878 1.70738e-05 0.0568469 0.0633497 4.74357e-05 2123 30. 0.040629 0.042812 20.2593 26.0878 2 2458306.8782639 643120239 -2634.15054027177 34.3056033396986 -85.4142497153399 77.0743010061096 547.036468371165 60.0760180422631 9.16706546815253 1.04873041172409 0.631026286983205 15.3689998626709 0.017000000923872 0.684000015258789 -0.0430000014603138 2458256.923276 2458283.979062 0
 160 643 10 3 ZTF_r 552397973915 0 2.9339 130.864 6.46794 26.1968 2.62909e-05 0.0623875 0.0602295 7.42641e-05 1705 30. 0.049275 0.051447 20.0194 26.1968 1 2458306.8979745 643120239 -8146.85794699144 32.8797200876495 -275.623874404583 159.902018968152 -2250.75780891266 58.2830415942902 -38.8778061382921 1.04804045831623 0.631026286983205 15.3689998626709 0.017000000923872 0.684000015258789 -0.0430000014603138 2458256.923276 2458283.979062 0
 161 643 10 3 ZTF_r 552398883915 0 2.546 130.82 6.4823 26.1984 2.46606e-05 0.0610177 0.0561066 6.92781e-05 1730 30. 0.049424 0.052335 20.077 26.1984 2 2458306.8988889 643120239 -9132.96241922974 36.6374540804061 -277.294454615771 165.959078110578 -1998.16549303741 65.9197440111598 -30.5162479432069 1.05199100218119 0.631026286983205 15.3689998626709 0.017000000923872 0.684000015258789 -0.0430000014603138 2458256.923276 2458283.979062 0
 162 643 10 3 ZTF_r 552419343915 33554440 5.5396 142.569 6.59452 26.4542 0.000117151 0.0877725 0.0913306 0.000319683 727 30. 0.060073 0.063707 19.9685 26.4542 2 2458306.9193403 643120239 -12642.4120583255 46.5746316735835 -301.950194276612 134.037220274148 -5146.93032080214 72.1897205838306 -71.7774656936615 1.07525205892376 0.631026286983205 15.3689998626709 0.017000000923872 0.684000015258789 -0.0430000014603138 2458256.923276 2458283.979062 0
 163 643 10 3 ZTF_g 553338363915 0 1.8299 60.5853 4.13709 26.0949 1.6549e-06 0.0177277 -0.0462989 4.61844e-06 2128 30. 0.043793 0.040819 20.8942 26.0949 2 2458307.8383681 643120139 152.029119220402 19.6608913593728 8.60158285626141 5.06588009141675 33.7593974349436 33.0311668826034 1.02893031420309 1.0628637505006 0.632244111418845 15.9119998931885 0.0160000007599592 0.690999984741211 -0.0240000002086163 2458228.987153 2458286.940961 0
 164 643 10 3 ZTF_r 553394813915 0 1.4259 127.052 5.41423 26.1701 1.738e-06 0.0178126 0.0828291 4.89064e-06 2126 30. 0.063124 0.056492 20.8501 26.1701 2 2458307.8948148 643120239 437.46501015206 25.5148758345162 19.0723700436453 26.6140882235934 28.0289099040245 39.9549614909555 0.706237352556489 1.04523045884909 0.631026286983205 15.3689998626709 0.017000000923872 0.684000015258789 -0.0430000014603138 2458256.923276 2458283.979062 0
 165 643 10 3 ZTF_r 553402493915 0 1.464 127.511 5.45595 26.1726 1.903e-06 0.01859 0.0833642 5.35875e-06 2127 30. 0.048276 0.060406 20.8371 26.1726 2 2458307.9025 643120239 315.189762532038 23.446487665539 14.9537153851386 30.419278913172 195.953069560138 37.3617379183101 5.28007624241399 1.04489091771415 0.631026286983205 15.3689998626709 0.017000000923872 0.684000015258789 -0.0430000014603138 2458256.923276 2458283.979062 0
 166 643 10 3 ZTF_i 553421553915 0 1.5374 193.241 5.69486 25.611 1.3049e-06 0.0205046 0.194127 2.10358e-05 2131 30. 0.061939 0.047793 20.1512 25.611 2 2458307.9215509 643120339 -77.1313629094715 21.908587872988 -3.91625913270503 14.5442899411184 -127.793924348083 44.2404162533984 -2.90807896210282 1.03223122269108 0.619560000001229 15.1519996261597 0.0219999998807907 0.749000012874603 -0.0719999969005585 2458274.860104 2458378.861481 0
